"Randomly generated prices between 30 and 200 - n = 10000	",
7726,78.0628
7727,85.5038
7728,155.292
7729,37.8568
7730,151.742
7731,138.248
7732,125.877
7733,55.8413
7734,174.043
7735,119.889
7736,56.5662
7737,136.878
7738,52.3245
7739,135.609
7740,42.9948
7741,109.904
7742,63.8872
7743,94.4165
7744,30.1057
7745,188.385
7746,93.8159
7747,191.724
7748,147.486
7749,121.706
7750,47.8076
7751,42.5712
7752,120.678
7753,46.3537
7754,61.3749
7755,135.17
7756,192.871
7757,111.69
7758,62.8356
7759,110.756
7760,90.6933
7761,105.791
7762,176.166
7763,105.044
7764,122.241
7765,68.2732
7766,194.164
7767,42.5505
7768,171.799
7769,167.943
7770,150.285
7771,117.925
7772,168.997
7773,143.148
7774,86.9418
7775,49.654
7776,88.4043
7777,87.6744
7778,42.7475
7779,127.617
7780,45.1714
7781,197.329
7782,67.596
7783,175.223
7784,81.4032
7785,34.7975
7786,77.8322
7787,132.509
7788,125.886
7789,105.562
7790,54.2319
7791,53.0346
7792,114.806
7793,165.835
7794,133.163
7795,31.5749
7796,184.38
7797,101.202
7798,76.2133
7799,31.0178
7800,88.0664
7801,197.836
7802,148.338
7803,167.991
7804,95.5259
7805,153.478
7806,145.111
7807,172.611
7808,49.5761
7809,72.5831
7810,160.447
7811,81.4658
7812,67.0106
7813,137.869
7814,82.2068
7815,192.834
7816,167.646
7817,162.019
7818,103.061
7819,136.835
7820,34.2072
7821,160.32
7822,72.6815
7823,160.259
7824,47.9909
7825,30.4356
7826,135.157
7827,61.5867
7828,107.611
7829,123.131
7830,155.021
7831,153.894
7832,74.8588
7833,87.5717
7834,136.67
7835,127.751
7836,82.77
7837,165.348
7838,139.783
7839,192.636
7840,109.111
7841,192.229
7842,154.098
7843,112.057
7844,40.3474
7845,71.6648
7846,142.139
7847,118.892
7848,52.4303
7849,49.1621
7850,59.0192
7851,108.09
7852,123.657
7853,70.8568
7854,83.4424
7855,45.6313
7856,150.312
7857,34.474
7858,166.855
7859,126.823
7860,172.761
7861,61.1576
7862,98.3843
7863,175.723
7864,31.7029
7865,61.8759
7866,178.898
7867,58.0833
7868,198.353
7869,94.4019
7870,89.0595
7871,145.598
7872,151.651
7873,75.5514
7874,196.591
7875,65.6782
7876,42.5914
7877,30.2668
7878,198.759
7879,118.177
7880,160.258
7881,31.8753
7882,168.471
7883,124.261
7884,195.39
7885,82.0336
7886,157.251
7887,66.7962
7888,156.682
7889,181.979
7890,99.66
7891,99.7787
7892,161.133
7893,38.6893
7894,116.464
7895,176.1
7896,129.515
7897,157.646
7898,93.1653
7899,109.48
7900,67.5492
7901,153.139
7902,76.232
7903,146.114
7904,66.1906
7905,31.2759
7906,154.321
7907,116.765
7908,116.844
7909,43.7639
7910,127.469
7911,116.583
7912,75.448
7913,40.1967
7914,152.048
7915,73.2487
7916,132.734
7917,141.735
7918,41.0296
7919,87.0883
7920,116.61
7921,118.621
7922,66.5349
7923,92.8545
7924,97.0973
7925,49.5548
7926,37.5064
7927,112.177
7928,108.614
7929,164.467
7930,183.572
7931,91.4197
7932,81.191
7933,176.761
7934,170.428
7935,189.57
7936,181.449
7937,139.813
7938,38.7734
7939,87.2338
7940,135.551
7941,73.267
7942,168.407
7943,174.684
7944,103.838
7945,74.3632
7946,113.654
7947,95.2527
7948,142.57
7949,53.2469
7950,173.789
7951,136.182
7952,136.163
7953,72.3494
7954,82.6099
7955,162.094
7956,132.131
7957,196.986
7958,100.912
7959,90.7547
7960,63.0584
7961,118.24
7962,196.213
7963,130.828
7964,128.054
7965,79.4463
7966,194.741
7967,94.724
7968,112.386
7969,73.0539
7970,99.8239
7971,111.478
7972,159.948
7973,65.421
7974,162.654
7975,55.5907
7976,87.5022
7977,94.0973
7978,81.9165
7979,34.1252
7980,43.3101
7981,83.9599
7982,169.741
7983,139.408
7984,199.733
7985,150.075
7986,50.3529
7987,86.2811
7988,196.925
7989,87.2293
7990,63.5346
7991,101.01
7992,58.7678
7993,96.6192
7994,80.6806
7995,98.7047
7996,124.283
7997,90.7344
7998,68.9977
7999,129.634
8000,62.5458
8001,69.6707
8002,30.4405
8003,41.8804
8004,111.992
8005,188.866
8006,170.406
8007,105.02
8008,119.625
8009,186.849
8010,182.48
8011,55.5477
8012,86.8733
8013,155.608
8014,52.2821
8015,123.688
8016,66.1073
8017,161.293
8018,85.1248
8019,100.556
8020,149.223
8021,172.616
8022,186.46
8023,160.976
8024,197.415
8025,155.645
8026,193.974
8027,153.837
8028,55.383
8029,188.265
8030,134.096
8031,89.1828
8032,33.9682
8033,74.8504
8034,30.5483
8035,53.6364
8036,158.579
8037,76.3001
8038,123.74
8039,120.98
8040,165.613
8041,115.473
8042,169.594
8043,139.807
8044,116.309
8045,86.4563
8046,193.695
8047,58.8491
8048,182.683
8049,71.2383
8050,47.1763
8051,140.689
8052,89.8039
8053,113.62
8054,76.3697
8055,70.713
8056,128.372
8057,109.975
8058,144.704
8059,77.3256
8060,126.599
8061,85.3744
8062,82.8417
8063,34.5654
8064,167.915
8065,124.132
8066,148.26
8067,194.88
8068,61.9935
8069,38.5577
8070,87.8752
8071,66.4396
8072,38.0923
8073,96.7011
8074,164.471
8075,140.789
8076,166.868
8077,187.708
8078,36.9866
8079,195.081
8080,153.599
8081,130.684
8082,119.071
8083,142.972
8084,85.1026
8085,191.568
8086,126.186
8087,155.919
8088,89.0973
8089,149.052
8090,94.7209
8091,143.654
8092,44.8369
8093,74.438
8094,109.303
8095,123.812
8096,84.1617
8097,199.354
8098,34.3834
8099,130.323
8100,46.1752
8101,192.111
8102,75.0823
8103,96.4839
8104,156.858
8105,104.672
8106,140.474
8107,195.507
8108,66.1438
8109,76.5572
8110,153.927
8111,66.6764
8112,184.996
8113,196.473
8114,64.7198
8115,129.603
8116,83.6102
8117,66.2753
8118,98.692
8119,43.9103
8120,103.981
8121,146.918
8122,150.588
8123,145.174
8124,196.928
8125,56.1095
8126,152.29
8127,50.8008
8128,136.337
8129,127.165
8130,129.864
8131,123.439
8132,55.6547
8133,123.736
8134,174.478
8135,94.0567
8136,180.697
8137,108.928
8138,120.817
8139,99.4989
8140,130.426
8141,165.002
8142,162.846
8143,103.58
8144,48.7808
8145,161.074
8146,184.449
8147,134.567
8148,57.295
8149,104.915
8150,91.7388
8151,147.259
8152,173.993
8153,196.453
8154,137.452
8155,173.428
8156,66.8513
8157,127.807
8158,129.064
8159,153.444
8160,72.9857
8161,151.849
8162,55.0214
8163,60.8587
8164,40.3271
8165,71.8373
8166,134.047
8167,93.3147
8168,137.491
8169,196.223
8170,102.1
8171,122.014
8172,37.5701
8173,81.0717
8174,121.934
8175,63.4126
8176,65.4082
8177,161.778
8178,193.482
8179,80.5471
8180,195.14
8181,171.739
8182,151.609
8183,52.7993
8184,132.583
8185,44.4574
8186,61.9888
8187,69.2431
8188,123.422
8189,71.7362
8190,150.383
8191,160.167
8192,46.8166
8193,36.8584
8194,40.5832
8195,36.9847
8196,127.553
8197,114.242
8198,98.4165
8199,164.424
8200,109.929
8201,122.293
8202,80.5517
8203,37.859
8204,76.6401
8205,32.4773
8206,38.4602
8207,132.199
8208,126.477
8209,98.4151
8210,147.83
8211,193.097
8212,119.455
8213,187.162
8214,39.76
8215,67.2096
8216,168.862
8217,87.0062
8218,187.141
8219,164.824
8220,148.821
8221,120.421
8222,57.9051
8223,164.15
8224,170.588
8225,118.872
8226,181.492
8227,127.742
8228,91.3881
8229,164.649
8230,183.207
8231,115.139
8232,177.754
8233,55.9622
8234,50.8844
8235,31.2283
8236,96.6133
8237,139.45
8238,196.202
8239,106.585
8240,149.314
8241,176.299
8242,98.8209
8243,38.2576
8244,128.65
8245,62.9519
8246,38.4993
8247,133.683
8248,146.456
8249,46.9476
8250,40.7687
8251,134.252
8252,149.047
8253,145.808
8254,68.9961
8255,133.823
8256,32.5843
8257,184.617
8258,52.9601
8259,86.8896
8260,83.1477
8261,109.165
8262,178.795
8263,44.038
8264,162.024
8265,155.875
8266,150.657
8267,131.967
8268,145.325
8269,137.64
8270,174.875
8271,138.409
8272,141.849
8273,44.8322
8274,36.1433
8275,126.31
8276,161.803
8277,101.425
8278,79.3969
8279,70.6611
8280,109.782
8281,85.3905
8282,83.553
8283,171.694
8284,46.0344
8285,78.5436
8286,138.499
8287,36.7116
8288,198.516
8289,111.076
8290,159.114
8291,111.079
8292,139.515
8293,160.905
8294,34.1554
8295,170.079
8296,84.7301
8297,115.029
8298,83.653
8299,161.964
8300,125.575
8301,67.4214
8302,72.4082
8303,138.338
8304,167.628
8305,56.6143
8306,73.882
8307,187.486
8308,152.887
8309,179.761
8310,160.994
8311,33.587
8312,153.399
8313,139.474
8314,175.038
8315,38.9658
8316,131.862
8317,194.999
8318,32.1517
8319,167.234
8320,70.1329
8321,138.857
8322,48.8387
8323,168.989
8324,35.3651
8325,143.614
8326,65.9356
8327,141.698
8328,138.954
8329,101.797
8330,75.5045
8331,163.996
8332,43.6318
8333,135.975
8334,171.548
8335,56.5025
8336,171.32
8337,35.9696
8338,41.6124
8339,178.441
8340,66.0634
8341,59.8354
8342,115.096
8343,189.135
8344,97.8041
8345,131.346
8346,75.0266
8347,59.096
8348,54.3158
8349,75.9997
8350,124.886
8351,145.794
8352,101.952
8353,108.659
8354,33.2188
8355,90.7414
8356,44.1048
8357,76.1261
8358,40.0735
8359,46.5816
8360,95.8353
8361,67.6952
8362,183.321
8363,36.4115
8364,156.427
8365,189.175
8366,114.573
8367,169.287
8368,188.725
8369,191.355
8370,114.23
8371,38.8193
8372,67.4703
8373,141.989
8374,82.7406
8375,108.36
8376,38.2695
8377,91.5436
8378,53.719
8379,90.1165
8380,128.953
8381,105.933
8382,97.3037
8383,144.278
8384,93.444
8385,73.2046
8386,199.664
8387,57.2589
8388,78.9885
8389,58.5121
8390,52.7609
8391,183.876
8392,152.051
8393,37.5989
8394,174.389
8395,98.3642
8396,74.4143
8397,171.465
8398,134.784
8399,114.595
8400,54.4448
8401,87.0606
8402,98.3627
8403,94.6986
8404,148.938
8405,198.259
8406,31.6756
8407,145.303
8408,128.575
8409,144.925
8410,113.635
8411,197.792
8412,187.656
8413,81.1602
8414,53.9122
8415,98.5002
8416,47.3364
8417,155.678
8418,118.448
8419,188.305
8420,141.079
8421,113.393
8422,48.9579
8423,135.881
8424,149.488
8425,44.8689
8426,32.4736
8427,113.493
8428,172.75
8429,164.063
8430,113.744
8431,99.1421
8432,151.856
8433,159.555
8434,56.7612
8435,117.707
8436,54.4012
8437,49.6212
8438,111.944
8439,70.2828
8440,115.987
8441,107.202
8442,153.453
8443,184.043
8444,52.6551
8445,168.681
8446,75.9513
8447,114.616
8448,131.216
8449,84.9791
8450,137.276
8451,62.9229
8452,177.065
8453,152.014
8454,58.4522
8455,43.9223
8456,175.727
8457,31.7625
8458,181.702
8459,186.4
8460,172.591
8461,63.8237
8462,46.5377
8463,30.6463
8464,66.9027
8465,149.815
8466,33.8915
8467,66.7402
8468,170.459
8469,119.378
8470,153.489
8471,110.124
8472,83.7663
8473,94.797
8474,136.513
8475,65.6636
8476,74.6499
8477,75.5512
8478,195.437
8479,81.0404
8480,84.4025
8481,59.279
8482,63.0653
8483,98.1238
8484,152.707
8485,92.305
8486,178.176
8487,125.732
8488,104.688
8489,36.8796
8490,170.068
8491,36.7861
8492,86.3692
8493,158.288
8494,108.673
8495,89.9417
8496,57.4458
8497,72.9571
8498,109.277
8499,67.1407
8500,179.156
8501,41.9158
8502,185.78
8503,196.739
8504,158.024
8505,72.9156
8506,119.333
8507,189.624
8508,43.3256
8509,144.687
8510,151.595
8511,134.766
8512,150.707
8513,36.1927
8514,31.8132
8515,137.094
8516,117.543
8517,118.888
8518,84.947
8519,123.033
8520,37.1627
8521,57.8976
8522,166.327
8523,150.525
8524,150.537
8525,175.358
8526,179.934
8527,151.618
8528,114.675
8529,174.911
8530,49.6142
8531,126.865
8532,32.5383
8533,141.842
8534,122.059
8535,107.313
8536,50.44
8537,107.405
8538,86.0697
8539,171.024
8540,78.0146
8541,46.9601
8542,77.3348
8543,144.151
8544,109.995
8545,83.682
8546,64.4933
8547,39.4491
8548,180.169
8549,171.689
8550,51.7436
8551,98.1955
8552,95.5768
8553,168.741
8554,110.783
8555,183.521
8556,169.618
8557,120.448
8558,43.5032
8559,49.1471
8560,129.375
8561,154.549
8562,116.3
8563,184.282
8564,58.3365
8565,74.179
8566,126.051
8567,76.6735
8568,110.976
8569,109.151
8570,124.286
8571,180.897
8572,156.85
8573,164.736
8574,48.5826
8575,64.8529
8576,53.1314
8577,134.695
8578,142.827
8579,85.5004
8580,185.672
8581,188.781
8582,73.2571
8583,158.809
8584,172.455
8585,74.6885
8586,164.939
8587,30.0977
8588,101.224
8589,197.811
8590,107.121
8591,34.9216
8592,158.568
8593,159.546
8594,46.172
8595,35.0887
8596,66.2899
8597,134.302
8598,115.291
8599,193.98
8600,181.756
8601,137.653
8602,182.894
8603,179.135
8604,152.542
8605,124.737
8606,72.9074
8607,94.8974
8608,124.971
8609,75.6823
8610,100.594
8611,108.882
8612,76.6145
8613,133.351
8614,47.448
8615,147.997
8616,65.1147
8617,43.4516
8618,127.597
8619,194.993
8620,103.286
8621,141.389
8622,54.1478
8623,116.915
8624,146.064
8625,199.463
8626,81.7619
8627,95.3041
8628,52.0806
8629,45.6073
8630,147.338
8631,183.485
8632,129.552
8633,141.48
8634,66.8068
8635,167.629
8636,151.038
8637,89.0863
8638,183.792
8639,169.146
8640,40.5866
8641,146.186
8642,30.4904
8643,140.077
8644,146.015
8645,66.3452
8646,132.659
8647,46.4712
8648,168.452
8649,90.4927
8650,160.59
8651,32.4766
8652,85.1229
8653,167.128
8654,85.95
8655,56.3277
8656,123.593
8657,110.143
8658,31.9872
8659,104.796
8660,106.507
8661,191.496
8662,170.825
8663,145.795
8664,192.975
8665,148.828
8666,149.731
8667,111.792
8668,79.9181
8669,143.729
8670,102.979
8671,83.8264
8672,173.638
8673,111.411
8674,80.4214
8675,51.956
8676,199.421
8677,95.7141
8678,139.499
8679,155.892
8680,164.961
8681,151.981
8682,106.893
8683,155.347
8684,131.255
8685,143.629
8686,54.6155
8687,141.288
8688,132.144
8689,129.066
8690,70.1345
8691,125.339
8692,55.8572
8693,96.2979
8694,153.522
8695,99.084
8696,77.9001
8697,61.6001
8698,85.8354
8699,60.2756
8700,43.4418
8701,76.0031
8702,174.125
8703,136.263
8704,107.702
8705,153.177
8706,170.681
8707,128.396
8708,58.8943
8709,39.4856
8710,84.5862
8711,120.833
8712,111.723
8713,177.634
8714,50.4305
8715,120.568
8716,70.6498
8717,163.941
8718,70.7086
8719,198.543
8720,171.261
8721,113.287
8722,131.51
8723,163.953
8724,140.502
8725,169.388
8726,89.7885
8727,73.1309
8728,150.886
8729,50.8368
8730,48.5255
8731,80.5471
8732,73.6021
8733,106.34
8734,188.554
8735,84.9621
8736,36.0435
8737,95.4823
8738,184.581
8739,42.3237
8740,78.0654
8741,157.655
8742,112.905
8743,188.117
8744,195.368
8745,49.9805
8746,94.599
8747,62.8629
8748,52.6664
8749,32.0315
8750,188.639
8751,34.8774
8752,188.218
8753,111.7
8754,135.208
8755,113.195
8756,85.5745
8757,129.256
8758,180.242
8759,34.8126
8760,75.7162
8761,48.2559
8762,54.9104
8763,160.136
8764,112.155
8765,148.693
8766,34.5497
8767,154.032
8768,175.837
8769,190.168
8770,141.783
8771,174.305
8772,155.029
8773,148.969
8774,69.0465
8775,190.746
8776,139.711
8777,115.362
8778,156.945
8779,77.3399
8780,143.861
8781,62.3034
8782,150.206
8783,82.5158
8784,155.69
8785,46.5624
8786,152.518
8787,187.811
8788,40.4798
8789,41.4078
8790,46.3288
8791,50.8082
8792,85.2441
8793,77.9054
8794,169.489
8795,178.902
8796,66.2138
8797,111.968
8798,184.151
8799,154.94
8800,102.711
8801,177.162
8802,60.2063
8803,118.646
8804,98.3545
8805,157.078
8806,111.426
8807,179.175
8808,130.356
8809,66.7783
8810,30.5695
8811,150.93
8812,48.0338
8813,143.695
8814,162.358
8815,151.675
8816,179.072
8817,65.2638
8818,55.4499
8819,108.55
8820,66.8605
8821,87.1571
8822,79.1821
8823,78.9564
8824,158.339
8825,146.041
8826,135.299
8827,102.627
8828,65.6136
8829,162.431
8830,132.263
8831,57.6936
8832,86.1274
8833,132.714
8834,30.072
8835,189.841
8836,47.0838
8837,143.026
8838,30.9654
8839,97.2313
8840,189.69
8841,194.431
8842,142.601
8843,60.2148
8844,98.807
8845,123.926
8846,81.265
8847,45.7725
8848,40.4318
8849,167.777
8850,118.973
8851,38.6959
8852,108.944
8853,75.8729
8854,101.261
8855,91.6584
8856,90.6352
8857,134.073
8858,146.739
8859,160.047
8860,49.03
8861,145.71
8862,41.1557
8863,168.977
8864,145.189
8865,52.9243
8866,187.824
8867,198.245
8868,80.0886
8869,144.608
8870,132.737
8871,93.3828
8872,181.773
8873,191.855
8874,172.023
8875,129.274
8876,188.225
8877,160.142
8878,140.836
8879,161.777
8880,97.619
8881,168.139
8882,150.71
8883,127.313
8884,131.531
8885,136.53
8886,75.1657
8887,161.938
8888,139.361
8889,52.7542
8890,174.632
8891,168.701
8892,69.3893
8893,97.5162
8894,175.546
8895,155.592
8896,167.705
8897,113.446
8898,113.391
8899,49.9007
8900,150.157
8901,45.4835
8902,149.899
8903,80.135
8904,97.7233
8905,138.988
8906,78.6109
8907,64.7811
8908,128.792
8909,164.26
8910,90.9901
8911,80.3811
8912,31.2817
8913,166.787
8914,31.6534
8915,125.022
8916,93.4155
8917,106.694
8918,106.461
8919,40.0018
8920,63.3898
8921,47.9809
8922,106.811
8923,97.5401
8924,43.4728
8925,142.959
8926,49.2724
8927,113.511
8928,84.3717
8929,165.369
8930,120.249
8931,52.7333
8932,74.2209
8933,59.8606
8934,94.5577
8935,62.3804
8936,154.114
8937,178.328
8938,108.983
8939,132.32
8940,158.287
8941,154.406
8942,168.537
8943,61.2492
8944,122.785
8945,104.351
8946,189.375
8947,171.209
8948,181.152
8949,113.573
8950,192.921
8951,42.7531
8952,189.4
8953,113.847
8954,177.024
8955,71.3678
8956,185.259
8957,112.882
8958,145.006
8959,176.239
8960,99.8825
8961,44.7059
8962,108.56
8963,47.4593
8964,107.361
8965,32.4527
8966,53.1765
8967,74.0347
8968,167.34
8969,169.73
8970,156.454
8971,168.967
8972,50.9725
8973,129.591
8974,143.32
8975,63.9025
8976,147.311
8977,105.135
8978,116.265
8979,164.655
8980,78.3494
8981,83.4413
8982,197.411
8983,54.7337
8984,199.716
8985,64.5963
8986,120.674
8987,65.6628
8988,84.7979
8989,97.4299
8990,83.3924
8991,168.944
8992,76.5794
8993,158.388
8994,54.243
8995,68.6866
8996,149.925
8997,104.763
8998,54.8194
8999,107.238
9000,128.282
9001,198.64
9002,59.0698
9003,46.3928
9004,77.63
9005,81.6151
9006,138.482
9007,76.6722
9008,151.943
9009,190.952
9010,35.8845
9011,121.794
9012,132.678
9013,115.675
9014,74.0559
9015,126.682
9016,61.1262
9017,158.56
9018,127.659
9019,178.858
9020,41.912
9021,45.1709
9022,120.259
9023,71.3382
9024,36.5058
9025,75.7459
9026,113.032
9027,146.944
9028,117.063
9029,74.2619
9030,79.9502
9031,188.505
9032,88.0682
9033,158.741
9034,72.1966
9035,75.1825
9036,141.647
9037,46.5622
9038,156.436
9039,150.423
9040,97.9755
9041,166.809
9042,110.291
9043,133.418
9044,36.9212
9045,183.862
9046,92.7349
9047,159.699
9048,109.381
9049,42.7817
9050,42.2841
9051,193.883
9052,193.856
9053,54.0918
9054,31.792
9055,96.133
9056,143.307
9057,106.484
9058,131.346
9059,98.9517
9060,91.5687
9061,72.8144
9062,114.218
9063,194.01
9064,31.8971
9065,181.396
9066,140.591
9067,85.3404
9068,88.0406
9069,46.7274
9070,118.574
9071,184.603
9072,78.1677
9073,39.1095
9074,167.468
9075,32.2684
9076,160.637
9077,111.556
9078,84.023
9079,93.5266
9080,112.999
9081,169.698
9082,179.215
9083,171.305
9084,141.517
9085,50.467
9086,189.062
9087,119.368
9088,67.6191
9089,62.4452
9090,52.3914
9091,135.372
9092,160.133
9093,88.5495
9094,158.868
9095,60.4647
9096,190.592
9097,110.97
9098,193.541
9099,183.408
9100,33.2417
9101,41.974
9102,141.539
9103,96.4518
9104,160.439
9105,117.085
9106,120.457
9107,139.691
9108,141.152
9109,49.3036
9110,65.9714
9111,140.203
9112,95.9095
9113,158.711
9114,143.781
9115,68.3573
9116,102.566
9117,78.8714
9118,199.883
9119,169.461
9120,35.258
9121,163.491
9122,151.288
9123,47.7424
9124,195.388
9125,197.911
9126,184.573
9127,51.5862
9128,133.838
9129,92.0064
9130,187.554
9131,120.005
9132,172.388
9133,194.184
9134,68.0267
9135,167.545
9136,103.173
9137,148.609
9138,54.5831
9139,93.5839
9140,130.099
9141,113.506
9142,177.494
9143,66.4828
9144,50.3059
9145,162.937
9146,39.6979
9147,129.174
9148,144.946
9149,57.3031
9150,92.1124
9151,162.615
9152,184.759
9153,125.147
9154,36.9036
9155,88.0974
9156,97.6671
9157,199.681
9158,98.3195
9159,42.3017
9160,138.952
9161,85.4779
9162,94.145
9163,126.21
9164,187.192
9165,162.387
9166,42.9924
9167,33.5062
9168,130.192
9169,174.988
9170,151.021
9171,155.862
9172,140.056
9173,77.5998
9174,103.998
9175,199.434
9176,194.938
9177,185.701
9178,44.3338
9179,190.729
9180,148.005
9181,73.7318
9182,57.4986
9183,54.1646
9184,148.49
9185,145.926
9186,192.135
9187,40.2796
9188,176.395
9189,134.987
9190,160.892
9191,142.88
9192,100.308
9193,178.562
9194,122.789
9195,60.6839
9196,195.81
9197,187.671
9198,161.714
9199,80.3468
9200,161.418
9201,45.3629
9202,167.125
9203,181.207
9204,134.21
9205,92.7434
9206,100.815
9207,174.374
9208,91.9898
9209,194.072
9210,171.589
9211,61.6618
9212,42.0081
9213,46.1346
9214,140.032
9215,37.1073
9216,141.296
9217,68.9324
9218,122.395
9219,113.311
9220,147.489
9221,173.287
9222,186.415
9223,132.122
9224,149.814
9225,147.661
9226,97.4534
9227,56.5842
9228,59.8704
9229,115.171
9230,132.81
9231,83.416
9232,106.041
9233,54.1034
9234,55.0702
9235,126.29
9236,89.2697
9237,110.013
9238,46.4697
9239,160.01
9240,141.097
9241,127.246
9242,84.7697
9243,199.025
9244,69.4121
9245,78.5763
9246,144.012
9247,45.8278
9248,79.3338
9249,81.328
9250,72.4571
9251,65.6135
9252,176.919
9253,48.7739
9254,68.1191
9255,30.9522
9256,153.268
9257,161.375
9258,60.6798
9259,162.296
9260,162.982
9261,190.457
9262,181.635
9263,192.797
9264,62.148
9265,176.304
9266,150.288
9267,152.817
9268,120.814
9269,36.9367
9270,51.4456
9271,56.8854
9272,104.078
9273,160.849
9274,122.378
9275,85.8579
9276,114.824
9277,151.201
9278,75.8123
9279,91.0167
9280,131.74
9281,35.9018
9282,51.0612
9283,197.524
9284,77.6121
9285,77.7064
9286,159.597
9287,174.388
9288,85.2153
9289,115.417
9290,184.073
9291,68.9001
9292,176.201
9293,125.728
9294,103.358
9295,147.146
9296,69.4039
9297,121.611
9298,171.304
9299,133.453
9300,139.536
9301,166.247
9302,192.277
9303,125.458
9304,151.169
9305,82.956
9306,157.032
9307,52.4542
9308,130.975
9309,136.142
9310,160.452
9311,131.07
9312,120.314
9313,88.0805
9314,174.62
9315,107.582
9316,154.039
9317,154.762
9318,91.8696
9319,66.0646
9320,147.152
9321,69.4747
9322,143.399
9323,159.114
9324,56.8955
9325,96.832
9326,170.107
9327,135.457
9328,79.5656
9329,31.091
9330,199.632
9331,161.343
9332,70.8644
9333,145.498
9334,137.09
9335,165.661
9336,188.166
9337,199.99
9338,197.312
9339,130.966
9340,162.213
9341,110.081
9342,164.011
9343,53.8354
9344,90.6109
9345,55.5707
9346,89.1023
9347,197.11
9348,47.2753
9349,150.669
9350,79.4481
9351,97.2782
9352,98.8685
9353,40.4603
9354,113.69
9355,73.1894
9356,78.0846
9357,159.869
9358,155.988
9359,61.2887
9360,195.379
9361,128.748
9362,67.3811
9363,117.095
9364,62.9935
9365,143.786
9366,198.491
9367,55.0817
9368,42.2117
9369,180.443
9370,110.259
9371,115.981
9372,105.425
9373,45.8121
9374,80.855
9375,53.347
9376,187.856
9377,85.2361
9378,137.168
9379,71.8901
9380,46.0909
9381,108.692
9382,90.3989
9383,71.1769
9384,110.655
9385,141.037
9386,169.372
9387,140.187
9388,55.826
9389,89.9715
9390,114.832
9391,125.431
9392,72.3939
9393,170.193
9394,90.6372
9395,73.7022
9396,39.967
9397,66.1621
9398,96.661
9399,140.581
9400,157.922
9401,53.3081
9402,170.162
9403,82.9438
9404,58.0535
9405,122.87
9406,121.111
9407,118.508
9408,164.195
9409,119.237
9410,95.7403
9411,40.2718
9412,79.585
9413,199.514
9414,72.7953
9415,153.33
9416,121.463
9417,173.124
9418,148.16
9419,38.0382
9420,114.767
9421,138.078
9422,181.386
9423,31.6487
9424,162.887
9425,100.935
9426,197.698
9427,174.123
9428,117.527
9429,183.233
9430,119.293
9431,190.297
9432,48.5508
9433,112.782
9434,194.847
9435,123.62
9436,149.156
9437,37.9386
9438,135.137
9439,178.817
9440,114.583
9441,165.998
9442,75.9189
9443,156.993
9444,155.619
9445,100.121
9446,146.095
9447,95.4109
9448,176.401
9449,167.698
9450,40.7426
9451,39.2833
9452,64.6837
9453,60.9672
9454,83.6651
9455,99.1102
9456,77.63
9457,178.644
9458,170.643
9459,59.9057
9460,130.151
9461,112.329
9462,113.664
9463,137.492
9464,139.5
9465,156.894
9466,75.146
9467,199.726
9468,186.744
9469,194.217
9470,59.46
9471,31.9001
9472,138.491
9473,53.6473
9474,178.419
9475,146.409
9476,59.0901
9477,57.6497
9478,77.0884
9479,91.9877
9480,133.634
9481,117.091
9482,130.211
9483,39.721
9484,141.906
9485,34.2339
9486,174.844
9487,181.8
9488,180.69
9489,72.4723
9490,182.822
9491,73.8312
9492,116.342
9493,91.4172
9494,83.4093
9495,70.7351
9496,149.774
9497,176.342
9498,94.3111
9499,120.557
9500,143.162
9501,138.688
9502,132.307
9503,126.186
9504,133.564
9505,118.697
9506,125.482
9507,39.4302
9508,123.31
9509,151.219
9510,147.701
9511,156.045
9512,34.9822
9513,65.7002
9514,64.7716
9515,135.671
9516,102.871
9517,81.7286
9518,121.868
9519,141.171
9520,131.199
9521,180.92
9522,110.88
9523,156.181
9524,31.1554
9525,128.187
9526,31.6399
9527,48.8874
9528,57.7842
9529,125.395
9530,141.62
9531,134.997
9532,53.5832
9533,108.131
9534,174.102
9535,163.244
9536,56.2624
9537,125.852
9538,49.255
9539,93.1596
9540,80.6441
9541,165.682
9542,57.362
9543,88.3108
9544,185.568
9545,83.2967
9546,192.244
9547,40.4525
9548,187.836
9549,40.1411
9550,179.371
9551,107.361
9552,176.394
9553,108.234
9554,183.877
9555,192.271
9556,71.1724
9557,113.519
9558,142.623
9559,75.0136
9560,44.1275
9561,160.678
9562,30.0827
9563,60.293
9564,186.712
9565,145.032
9566,89.9039
9567,135.796
9568,145.851
9569,169.628
9570,179.419
9571,84.761
9572,156.003
9573,165.735
9574,96.2624
9575,57.1918
9576,59.9879
9577,97.2553
9578,44.5629
9579,98.2048
9580,89.7631
9581,117.37
9582,76.6416
9583,80.0277
9584,163.659
9585,177.38
9586,117.021
9587,152.369
9588,153.425
9589,56.5538
9590,105.397
9591,83.6153
9592,45.8865
9593,156.86
9594,93.6631
9595,33.1378
9596,49.2287
9597,86.2168
9598,62.9309
9599,131.405
9600,104.078
9601,107.709
9602,132.386
9603,142.015
9604,89.8879
9605,121.902
9606,184.162
9607,99.2864
9608,103.545
9609,180.007
9610,180.033
9611,136.061
9612,165.104
9613,103.606
9614,176.338
9615,154.835
9616,148.499
9617,68.6169
9618,90.1646
